,d,d_rock,diff_settle l/s,diff_settle s/l,settlement [mm],station,x-sect_x,x-sect_y,x_station,y_station
9,38.2,14.2,40089.3340698408,2.4944290624979473e-05,-4.175023357763392,105+258,2612103.720666288,1268864.0419288906,2612104,1268859
10,38.2,14.2,14169.34276661046,7.057490361207604e-05,-3.8221488397030114,105+258,2612103.7473325757,1268869.041857781,2612104,1268859
11,38.2,14.2,9558.400813370545,0.00010462001118442047,-3.2990487837809095,105+258,2612103.773998864,1268874.0417866714,2612104,1268859
12,38.2,14.2,8139.2377118613995,0.0001228616284965715,-2.6847406412980517,105+258,2612103.800665152,1268879.0417155616,2612104,1268859
13,38.2,14.2,8002.1773564060895,0.0001249659880631684,-2.0599107009822095,105+258,2612103.8273314396,1268884.0416444521,2612104,1268859
14,38.2,14.2,8775.451266938335,0.00011395425369946699,-1.4901394324848747,105+258,2612103.8539977274,1268889.0415733426,2612104,1268859
15,38.2,14.2,10552.929131478155,9.476042030995136e-05,-1.0163373309351178,105+258,2612103.8806640157,1268894.041502233,2612104,1268859
16,38.2,14.2,13782.321334110577,7.255671782409024e-05,-0.6535537418146666,105+258,2612103.9073303035,1268899.0414311234,2612104,1268859
0,38.3,14.2,,,-0.6539961891383275,105+261,2612106.480669703,1268819.0265688766,2612107,1268859
1,38.3,14.2,13779.119597640187,7.257357720962521e-05,-1.0168640751864535,105+261,2612106.50733599,1268824.026497767,2612107,1268859
2,38.3,14.2,10552.02438545378,9.476854520716651e-05,-1.4907068012222862,105+261,2612106.5340022775,1268829.0264266573,2612107,1268859
3,38.3,14.2,8775.80154313619,0.00011394970534425192,-2.060455327943546,105+261,2612106.5606685644,1268834.0263555478,2612107,1268859
4,38.3,14.2,8003.334744894643,0.00012494791632174372,-2.6851949095522643,105+261,2612106.5873348517,1268839.026284438,2612107,1268859
5,38.3,14.2,8141.096845769558,0.0001228335713165776,-3.2993627661351526,105+261,2612106.6140011386,1268844.0262133286,2612107,1268859
6,38.3,14.2,9561.184762999084,0.00010458954876281747,-3.8223105099492396,105+261,2612106.640667426,1268849.026142219,2612107,1268859
7,38.3,14.2,14174.06331918803,7.05513992339979e-05,-4.1750675061192295,105+261,2612106.667333713,1268854.0260711093,2612107,1268859
8,38.3,14.2,40103.529742333434,2.493546095381216e-05,-4.29974481088829,105+261,2612106.694,1268859.0259999998,2612107,1268859
9,38.3,14.2,40103.529742333434,2.493546095381216e-05,-4.1750675061192295,105+261,2612106.7206662875,1268864.0259288903,2612107,1268859
10,38.3,14.2,14174.06331918803,7.05513992339979e-05,-3.8223105099492396,105+261,2612106.7473325743,1268869.0258577806,2612107,1268859
11,38.3,14.2,9561.184762999084,0.00010458954876281747,-3.2993627661351526,105+261,2612106.7739988617,1268874.025786671,2612107,1268859
12,38.3,14.2,8141.096845769558,0.0001228335713165776,-2.6851949095522643,105+261,2612106.8006651485,1268879.0257155616,2612107,1268859
13,38.3,14.2,8003.334744894643,0.00012494791632174372,-2.060455327943546,105+261,2612106.827331436,1268884.0256444518,2612107,1268859
14,38.3,14.2,8775.80154313619,0.00011394970534425192,-1.4907068012222862,105+261,2612106.8539977227,1268889.0255733423,2612107,1268859
15,38.3,14.2,10552.02438545378,9.476854520716651e-05,-1.0168640751864535,105+261,2612106.88066401,1268894.0255022326,2612107,1268859
16,38.3,14.2,13779.119597640187,7.257357720962521e-05,-0.6539961891383275,105+261,2612106.9073302974,1268899.025431123,2612107,1268859
0,38.3,14.2,,,-0.6548259419765925,105+264,2612109.4806697,1268819.0105688768,2612110,1268859
1,38.3,14.2,13773.127704149054,7.260514978734694e-05,-1.017851690913327,105+264,2612109.5073359874,1268824.0104977672,2612110,1268859
2,38.3,14.2,10550.333133002809,9.478373691081568e-05,-1.4917703754674057,105+264,2612109.534002275,1268829.0104266575,2612110,1268859
3,38.3,14.2,8776.460865249073,0.00011394114499610662,-2.0614761004479387,105+264,2612109.5606685625,1268834.010355548,2612110,1268859
4,38.3,14.2,8005.506385996859,0.00012491402189737663,-2.6860462099348217,105+264,2612109.58733485,1268839.0102844385,2612110,1268859
5,38.3,14.2,8144.583987871311,0.00012278097954286827,-3.299951107649163,105+264,2612109.6140011377,1268844.0102133288,2612110,1268859
6,38.3,14.2,9566.406129968738,0.00010453246354106731,-3.8226134253544997,105+264,2612109.640667425,1268849.0101422193,2612110,1268859
7,38.3,14.2,14182.916664033306,7.050735921870828e-05,-4.175150221448042,105+264,2612109.667333713,1268854.0100711095,2612110,1268859
8,38.3,14.2,40130.15350395954,2.4918917888049758e-05,-4.29974481088829,105+264,2612109.694,1268859.01,2612110,1268859
9,38.3,14.2,40130.15350395954,2.4918917888049758e-05,-4.175150221448042,105+264,2612109.7206662875,1268864.0099288905,2612110,1268859
10,38.3,14.2,14182.916664033306,7.050735921870828e-05,-3.8226134253544997,105+264,2612109.7473325753,1268869.0098577808,2612110,1268859
11,38.3,14.2,9566.406129968738,0.00010453246354106731,-3.299951107649163,105+264,2612109.7739988626,1268874.0097866713,2612110,1268859
12,38.3,14.2,8144.583987871311,0.00012278097954286827,-2.6860462099348217,105+264,2612109.8006651504,1268879.0097155615,2612110,1268859
13,38.3,14.2,8005.506385996859,0.00012491402189737663,-2.0614761004479387,105+264,2612109.8273314377,1268884.009644452,2612110,1268859
14,38.3,14.2,8776.460865249073,0.00011394114499610662,-1.4917703754674057,105+264,2612109.853997725,1268889.0095733425,2612110,1268859
15,38.3,14.2,10550.333133002809,9.478373691081568e-05,-1.017851690913327,105+264,2612109.880664013,1268894.0095022328,2612110,1268859
16,38.3,14.2,13773.127704149054,7.260514978734694e-05,-0.6548259419765925,105+264,2612109.9073303,1268899.0094311233,2612110,1268859
0,38.3,14.2,,,-0.6552685641427256,105+267,2612112.4673369727,1268818.9946422067,2612113,1268859
1,38.3,14.2,13769.93807758272,7.26219678233693e-05,-1.0183784032595722,105+267,2612112.495669851,1268823.994561931,2612113,1268859
2,38.3,14.2,10549.433872659589,9.479181651554282e-05,-1.4923374858372862,105+267,2612112.5240027294,1268828.994481655,2612113,1268859
3,38.3,14.2,8776.81386457494,0.00011393656233684179,-2.0620202975214954,105+267,2612112.552335608,1268833.9944013793,2612113,1268859
4,38.3,14.2,8006.665414182006,0.00012489593960411096,-2.68649999554205,105+267,2612112.5806684867,1268838.9943211034,2612113,1268859
5,38.3,14.2,8146.444472038171,0.00012275293883514418,-3.3002646897177708,105+267,2612112.609001365,1268843.9942408274,2612113,1268859
6,38.3,14.2,9569.19163839437,0.00010450203505045402,-3.8227748649700413,105+267,2612112.6373342434,1268848.9941605516,2612113,1268859
7,38.3,14.2,14187.63967928189,7.048388756730924e-05,-4.175194302806587,105+267,2612112.6656671218,1268853.9940802758,2612113,1268859
8,38.3,14.2,40144.35651053383,2.4910101616340553e-05,-4.29974481088829,105+267,2612112.694,1268858.994,2612113,1268859
9,38.3,14.2,40144.35651053383,2.4910101616340553e-05,-4.175194302806587,105+267,2612112.7223328785,1268863.9939197241,2612113,1268859
10,38.3,14.2,14187.63967928189,7.048388756730924e-05,-3.8227748649700413,105+267,2612112.750665757,1268868.9938394483,2612113,1268859
11,38.3,14.2,9569.19163839437,0.00010450203505045402,-3.3002646897177708,105+267,2612112.7789986352,1268873.9937591725,2612113,1268859
12,38.3,14.2,8146.444472038171,0.00012275293883514418,-2.68649999554205,105+267,2612112.8073315136,1268878.9936788965,2612113,1268859
13,38.3,14.2,8006.665414182006,0.00012489593960411096,-2.0620202975214954,105+267,2612112.8356643924,1268883.9935986206,2612113,1268859
14,38.3,14.2,8776.81386457494,0.00011393656233684179,-1.4923374858372862,105+267,2612112.863997271,1268888.9935183448,2612113,1268859
15,38.3,14.2,10549.433872659589,9.479181651554282e-05,-1.0183784032595722,105+267,2612112.892330149,1268893.993438069,2612113,1268859
16,38.3,14.2,13769.93807758272,7.26219678233693e-05,-0.6552685641427256,105+267,2612112.9206630276,1268898.9933577932,2612113,1268859
0,38.3,14.2,,,-0.6557112469104693,105+270,2612115.4806697,1268818.9775688767,2612116,1268859
1,38.3,14.2,13766.752652757614,7.263877148251736e-05,-1.0189051043230561,105+270,2612115.5073359874,1268823.9774977672,2612116,1268859
2,38.3,14.2,10548.536516467759,9.479988038519453e-05,-1.4929045062490287,105+270,2612115.534002275,1268828.9774266575,2612116,1268859
3,38.3,14.2,8777.167809619952,0.00011393196777028462,-2.062564345100452,105+270,2612115.5606685625,1268833.977355548,2612116,1268859
4,38.3,14.2,8007.825012173056,0.0001248778536593713,-2.6869536133973084,105+270,2612115.58733485,1268838.9772844384,2612116,1268859
5,38.3,14.2,8148.305425686283,0.0001227249038613174,-3.300578132703895,105+270,2612115.6140011377,1268843.9772133287,2612116,1268859
6,38.3,14.2,9571.97768896145,0.00010447161835251822,-3.8229362244664866,105+270,2612115.640667425,1268848.9771422192,2612116,1268859
7,38.3,14.2,14192.36355110239,7.046042728537103e-05,-4.175238360893341,105+270,2612115.667333713,1268853.9770711095,2612116,1268859
8,38.3,14.2,40158.56206809259,2.490128999898967e-05,-4.29974481088829,105+270,2612115.694,1268858.977,2612116,1268859
9,38.3,14.2,40158.56206809259,2.490128999898967e-05,-4.175238360893341,105+270,2612115.7206662875,1268863.9769288904,2612116,1268859
10,38.3,14.2,14192.36355110239,7.046042728537103e-05,-3.8229362244664866,105+270,2612115.7473325753,1268868.9768577807,2612116,1268859
11,38.3,14.2,9571.97768896145,0.00010447161835251822,-3.300578132703895,105+270,2612115.7739988626,1268873.9767866712,2612116,1268859
12,38.3,14.2,8148.305425686283,0.0001227249038613174,-2.6869536133973084,105+270,2612115.8006651504,1268878.9767155615,2612116,1268859
13,38.3,14.2,8007.825012173056,0.0001248778536593713,-2.062564345100452,105+270,2612115.8273314377,1268883.976644452,2612116,1268859
14,38.3,14.2,8777.167809619952,0.00011393196777028462,-1.4929045062490287,105+270,2612115.853997725,1268888.9765733425,2612116,1268859
15,38.3,14.2,10548.536516467759,9.479988038519453e-05,-1.0189051043230561,105+270,2612115.880664013,1268893.9765022327,2612116,1268859
16,38.3,14.2,13766.752652757614,7.263877148251736e-05,-0.6557112469104693,105+270,2612115.9073303,1268898.9764311232,2612116,1268859
0,38.3,14.2,,,-0.6565414400575925,105+273,2612118.480669703,1268818.9615688766,2612119,1268859
1,38.3,14.2,13760.791287587237,7.267023960330235e-05,-1.0198926380741042,105+273,2612118.50733599,1268823.9614977671,2612119,1268859
2,38.3,14.2,10546.859098881727,9.481495776368426e-05,-1.4939674268925256,105+273,2612118.5340022775,1268828.9614266574,2612119,1268859
3,38.3,14.2,8777.834002978501,0.00011392332090817384,-2.0635840314333946,105+273,2612118.5606685644,1268833.961355548,2612119,1268859
4,38.3,14.2,8010.000793272998,0.00012484393270470402,-2.687803694956915,105+273,2612118.5873348517,1268838.9612844381,2612119,1268859
5,38.3,14.2,8151.795978863256,0.00012267235374792182,-3.301165463696524,105+273,2612118.6140011386,1268843.9612133286,2612119,1268859
6,38.3,14.2,9577.20299492788,0.00010441461881194368,-3.8232385577562424,105+273,2612118.640667426,1268848.9611422191,2612119,1268859
7,38.3,14.2,14201.223119478414,7.041646987634458e-05,-4.175320907137965,105+273,2612118.667333713,1268853.9610711094,2612119,1268859
8,38.3,14.2,40185.20436421351,2.488478075006479e-05,-4.299744810888289,105+273,2612118.694,1268858.961,2612119,1268859
9,38.3,14.2,40185.20436421351,2.488478075006479e-05,-4.175320907137965,105+273,2612118.7206662875,1268863.9609288904,2612119,1268859
10,38.3,14.2,14201.223119478414,7.041646987634458e-05,-3.8232385577562424,105+273,2612118.7473325743,1268868.9608577807,2612119,1268859
11,38.3,14.2,9577.20299492788,0.00010441461881194368,-3.301165463696524,105+273,2612118.7739988617,1268873.9607866711,2612119,1268859
12,38.3,14.2,8151.795978863256,0.00012267235374792182,-2.687803694956915,105+273,2612118.8006651485,1268878.9607155616,2612119,1268859
13,38.3,14.2,8010.000793272998,0.00012484393270470402,-2.0635840314333946,105+273,2612118.827331436,1268883.960644452,2612119,1268859
14,38.3,14.2,8777.834002978501,0.00011392332090817384,-1.4939674268925256,105+273,2612118.8539977227,1268888.9605733424,2612119,1268859
15,38.3,14.2,10546.859098881727,9.481495776368426e-05,-1.0198926380741042,105+273,2612118.88066401,1268893.9605022327,2612119,1268859
16,38.3,14.2,13760.791287587237,7.267023960330235e-05,-0.6565414400575925,105+273,2612118.9073302974,1268898.9604311232,2612119,1268859
0,38.3,14.2,,,-0.6569842964428032,105+276,2612121.4806697,1268818.9455688768,2612122,1268859
1,38.3,14.2,13757.617912981985,7.26870019450372e-05,-1.0204193061679891,105+276,2612121.5073359874,1268823.9454977673,2612122,1268859
2,38.3,14.2,10545.967205916919,9.482297644913405e-05,-1.4945341884136596,105+276,2612121.534002275,1268828.9454266576,2612122,1268859
3,38.3,14.2,8778.190662793178,0.00011391869217862315,-2.064127649306775,105+276,2612121.5606685625,1268833.945355548,2612122,1268859
4,38.3,14.2,8011.162027955518,0.00012482583631568417,-2.688256830885196,105+276,2612121.58733485,1268838.9452844386,2612122,1268859
5,38.3,14.2,8153.65828177112,0.00012264433527164965,-3.3014785072434445,105+276,2612121.6140011377,1268843.9452133288,2612122,1268859
6,38.3,14.2,9579.990604011675,0.00010438423599092513,-3.82339968719807,105+276,2612121.640667425,1268848.9451422193,2612122,1268859
7,38.3,14.2,14205.949453916897,7.039304224219084e-05,-4.175364898409025,105+276,2612121.667333713,1268853.9450711096,2612122,1268859
8,38.3,14.2,40199.41725584942,2.4875982495852973e-05,-4.299744810888289,105+276,2612121.694,1268858.945,2612122,1268859
9,38.3,14.2,40199.41725584942,2.4875982495852973e-05,-4.175364898409025,105+276,2612121.7206662875,1268863.9449288906,2612122,1268859
10,38.3,14.2,14205.949453916897,7.039304224219084e-05,-3.82339968719807,105+276,2612121.7473325753,1268868.9448577808,2612122,1268859
11,38.3,14.2,9579.990604011675,0.00010438423599092513,-3.3014785072434445,105+276,2612121.7739988626,1268873.9447866713,2612122,1268859
12,38.3,14.2,8153.65828177112,0.00012264433527164965,-2.688256830885196,105+276,2612121.8006651504,1268878.9447155616,2612122,1268859
13,38.3,14.2,8011.162027955518,0.00012482583631568417,-2.064127649306775,105+276,2612121.8273314377,1268883.944644452,2612122,1268859
14,38.3,14.2,8778.190662793178,0.00011391869217862315,-1.4945341884136596,105+276,2612121.853997725,1268888.9445733426,2612122,1268859
15,38.3,14.2,10545.967205916919,9.482297644913405e-05,-1.0204193061679891,105+276,2612121.880664013,1268893.9445022328,2612122,1268859
16,38.3,14.2,13757.617912981985,7.26870019450372e-05,-0.6569842964428032,105+276,2612121.9073303,1268898.9444311233,2612122,1268859
0,38.3,14.2,,,-0.6578148142717333,105+279,2612124.4806697,1268818.9295688767,2612125,1268859
1,38.3,14.2,13751.679100647872,7.271839261817037e-05,-1.0214067773625852,105+279,2612124.5073359874,1268823.9294977672,2612125,1268859
2,38.3,14.2,10544.300016326813,9.483796918255344e-05,-1.4955966232753524,105+279,2612124.534002275,1268828.9294266575,2612125,1268859
3,38.3,14.2,8778.861940552293,0.00011390998135882386,-2.065146530069472,105+279,2612124.5606685625,1268833.929355548,2612125,1268859
4,38.3,14.2,8013.340875768589,0.00012479189585256302,-2.6891060093322867,105+279,2612124.58733485,1268838.9292844385,2612125,1268859
5,38.3,14.2,8157.151364117366,0.00012259181610861327,-3.302065089875353,105+279,2612124.6140011377,1268843.9292133288,2612125,1268859
6,38.3,14.2,9585.218832002472,0.00010432729993198157,-3.823701589535261,105+279,2612124.640667425,1268848.9291422192,2612125,1268859
7,38.3,14.2,14214.813639664939,7.034914599299462e-05,-4.175447319500234,105+279,2612124.667333713,1268853.9290711095,2612125,1268859
8,38.3,14.2,40226.07330336246,2.485949827761118e-05,-4.29974481088829,105+279,2612124.694,1268858.929,2612125,1268859
9,38.3,14.2,40226.07330336246,2.485949827761118e-05,-4.175447319500234,105+279,2612124.7206662875,1268863.9289288905,2612125,1268859
10,38.3,14.2,14214.813639664939,7.034914599299462e-05,-3.823701589535261,105+279,2612124.7473325753,1268868.9288577808,2612125,1268859
11,38.3,14.2,9585.218832002472,0.00010432729993198157,-3.302065089875353,105+279,2612124.7739988626,1268873.9287866713,2612125,1268859
12,38.3,14.2,8157.151364117366,0.00012259181610861327,-2.6891060093322867,105+279,2612124.8006651504,1268878.9287155615,2612125,1268859
13,38.3,14.2,8013.340875768589,0.00012479189585256302,-2.065146530069472,105+279,2612124.8273314377,1268883.928644452,2612125,1268859
14,38.3,14.2,8778.861940552293,0.00011390998135882386,-1.4955966232753524,105+279,2612124.853997725,1268888.9285733425,2612125,1268859
15,38.3,14.2,10544.300016326813,9.483796918255344e-05,-1.0214067773625852,105+279,2612124.880664013,1268893.9285022328,2612125,1268859
16,38.3,14.2,13751.679100647872,7.271839261817037e-05,-0.6578148142717333,105+279,2612124.9073303,1268898.9284311233,2612125,1268859
0,38.3,14.2,,,-0.6582578433670206,105+282,2612127.480669703,1268818.9135688767,2612128,1268859
1,38.3,14.2,13748.517732228785,7.273511366653262e-05,-1.0219334116996837,105+282,2612127.50733599,1268823.9134977672,2612128,1268859
2,38.3,14.2,10543.413570013285,9.484594276412701e-05,-1.4961631255203187,105+282,2612127.5340022775,1268828.9134266574,2612128,1268859
3,38.3,14.2,8779.221308963246,0.00011390531857068445,-2.065689718373741,105+282,2612127.5606685644,1268833.913355548,2612128,1268859
4,38.3,14.2,8014.503744922047,0.0001247737890987443,-2.6895586638674627,105+282,2612127.5873348517,1268838.9132844382,2612128,1268859
5,38.3,14.2,8159.01501554655,0.00012256381414846713,-3.302377734609798,105+282,2612127.6140011386,1268843.9132133287,2612128,1268859
6,38.3,14.2,9588.007999395692,0.00010429695094779099,-3.823862489348753,105+282,2612127.640667426,1268848.9131422192,2612128,1268859
