,Station,Easting,Northing,Elevation,DTM,RockSurface,StationReal,RockCover,WBScode,WorkType,ExcavationType,ProfileType,SectionArea,Description,Unit,BoreClass,SupportClass,DisposalClass,StationInterval,ExcavationVolume,DisposalVolume
144,205+475,2612468.619,1268955.7,248.804,262.987,237.0,205475.0,-11.804000000000002,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,5.006830933790147,600.8197120548177,781.0656256712631
145,205+480,2612471.103,1268951.36,248.554,262.782,237.0,205480.0,-11.554000000000002,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,5.006334886997128,600.7601864396554,780.988242371552
146,205+485,2612473.586,1268947.02,248.304,262.875,237.0,205485.0,-11.304000000000002,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,5.005964142684491,600.715697122139,780.9304062587807
147,205+490,2612476.07,1268942.681,248.054,262.96,237.0,205490.0,-11.054000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
148,205+495,2612478.553,1268938.341,247.804,262.736,237.0,205495.0,-10.804000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005964142915556,664.2914417648942,863.5788742943625
149,205+500,2612481.037,1268934.002,247.554,262.802,237.0,205500.0,-10.554000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
150,205+505,2612483.52,1268929.662,247.304,262.893,237.0,205505.0,-10.304000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
151,205+510,2612486.004,1268925.322,247.054,262.739,237.0,205510.0,-10.054000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
152,205+515,2612488.487,1268920.983,246.804,262.798,237.0,205515.0,-9.804000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006830933760943,664.4064649100771,863.7284043831003
153,205+520,2612490.971,1268916.643,246.554,262.802,237.0,205520.0,-9.554000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
154,205+525,2612493.454,1268912.304,246.304,262.824,237.0,205525.0,-9.304000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
155,205+530,2612495.938,1268907.964,246.054,262.863,237.0,205530.0,-9.054000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886795287,664.3406394777345,863.6428313210549
156,205+535,2612498.421,1268903.624,245.804,263.101,237.0,205535.0,-8.804000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.0059641428863015,664.2914417610122,863.5788742893159
157,205+540,2612500.905,1268899.285,245.554,262.746,237.0,205540.0,-8.554000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886795287,664.3406394777345,863.6428313210549
158,205+545,2612503.388,1268894.945,245.304,263.259,237.0,205545.0,-8.304000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
159,205+550,2612505.872,1268890.605,245.054,262.783,237.0,205550.0,-8.054000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
160,205+555,2612508.355,1268886.266,244.804,262.708,237.2,205555.0,-7.604000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
161,205+560,2612510.839,1268881.926,244.554,262.7,237.2,205560.0,-7.354000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
162,205+565,2612513.322,1268877.587,244.304,262.741,237.2,205565.0,-7.104000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006830933760943,664.4064649100771,863.7284043831003
163,205+570,2612515.806,1268873.247,244.054,262.722,237.2,205570.0,-6.854000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
164,205+575,2612518.289,1268868.907,243.804,262.69,237.2,205575.0,-6.604000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005964142915556,664.2914417648942,863.5788742943625
165,205+580,2612520.773,1268864.568,243.554,262.762,237.2,205580.0,-6.354000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
166,205+585,2612523.256,1268860.228,243.304,262.762,237.2,205585.0,-6.104000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006830933790147,664.4064649139525,863.7284043881383
167,205+590,2612525.74,1268855.888,243.054,262.718,237.2,205590.0,-5.854000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
168,205+595,2612528.223,1268851.549,242.804,262.733,237.2,205595.0,-5.604000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886766173,664.3406394738711,863.6428313160325
169,205+600,2612530.706,1268847.209,242.554,262.678,237.4,205600.0,-5.153999999999996,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005964142915556,664.2914417648942,863.5788742943625
170,205+605,2612533.19,1268842.87,242.304,262.67,237.4,205605.0,-4.903999999999996,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
171,205+610,2612535.674,1268838.53,242.054,262.684,237.4,205610.0,-4.653999999999996,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
172,205+615,2612538.157,1268834.19,241.804,262.702,237.4,205615.0,-4.403999999999996,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
173,205+620,2612540.64,1268829.851,241.554,262.689,237.4,205620.0,-4.153999999999996,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006830933760943,664.4064649100771,863.7284043831003
174,205+625,2612543.124,1268825.511,241.304,262.689,237.4,205625.0,-3.9039999999999964,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.005964142915556,664.2914417648942,863.5788742943625
175,205+630,2612545.608,1268821.172,241.054,262.71,237.4,205630.0,-3.6539999999999964,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
176,205+635,2612548.091,1268816.832,240.804,262.743,237.446,205635.0,-3.358000000000004,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC1,SCT,MC5,5.006334886795287,664.3406394777345,863.6428313210549
177,205+640,2612550.574,1268812.492,240.554,262.694,237.631,205640.0,-2.923000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005964143117366,664.2914417916744,863.5788743291768
178,205+645,2612553.058,1268808.153,240.304,262.718,237.631,205645.0,-2.673000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933559122,664.4064648832955,863.7284043482841
179,205+650,2612555.542,1268803.813,240.054,262.672,237.631,205650.0,-2.423000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010222666,664.2256049565477,863.493286443512
180,205+655,2612558.025,1268799.474,239.804,262.8,237.631,205655.0,-2.173000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886795287,664.3406394777345,863.6428313210549
181,205+660,2612560.508,1268795.134,239.554,262.679,237.657,205660.0,-1.8969999999999914,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
182,205+665,2612562.992,1268790.794,239.304,262.835,237.657,205665.0,-1.6469999999999914,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005964142684491,664.291441734232,863.5788742545016
183,205+670,2612565.476,1268786.455,239.054,262.742,237.657,205670.0,-1.3969999999999914,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
184,205+675,2612567.959,1268782.115,238.804,262.739,237.657,205675.0,-1.1469999999999914,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
185,205+680,2612570.442,1268777.776,238.554,262.8,237.788,205680.0,-0.7659999999999911,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
186,205+685,2612572.926,1268773.436,238.304,262.773,237.788,205685.0,-0.5159999999999911,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
187,205+690,2612575.41,1268769.096,238.054,262.786,237.788,205690.0,-0.26599999999999113,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
188,205+695,2612577.893,1268764.757,237.804,262.741,237.788,205695.0,-0.015999999999991132,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
189,205+700,2612580.376,1268760.417,237.554,262.796,237.788,205700.0,0.23400000000000887,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933559122,664.4064648832955,863.7284043482841
190,205+705,2612582.86,1268756.077,237.304,262.758,237.739,205705.0,0.4350000000000023,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005964143117366,664.2914417916744,863.5788743291768
191,205+710,2612585.344,1268751.738,237.054,262.846,237.739,205710.0,0.6850000000000023,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886795287,664.3406394777345,863.6428313210549
192,205+715,2612587.827,1268747.398,236.804,262.771,237.739,205715.0,0.9350000000000023,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010222666,664.2256049565477,863.493286443512
193,205+720,2612590.31,1268743.059,236.554,262.795,237.739,205720.0,1.1850000000000023,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933790147,664.4064649139525,863.7284043881383
194,205+725,2612592.794,1268738.719,236.304,262.781,237.869,205725.0,1.5649999999999977,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886766173,664.3406394738711,863.6428313160325
195,205+730,2612595.277,1268734.379,236.054,262.81,237.876,205730.0,1.8220000000000027,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005964142915556,664.2914417648942,863.5788742943625
196,205+735,2612597.761,1268730.04,235.804,262.81,237.876,205735.0,2.0720000000000027,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
197,205+740,2612600.244,1268725.7,235.554,262.858,237.876,205740.0,2.3220000000000027,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933790147,664.4064649139525,863.7284043881383
198,205+745,2612602.728,1268721.36,235.304,262.804,237.876,205745.0,2.5720000000000027,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010222666,664.2256049565477,863.493286443512
199,205+750,2612605.211,1268717.021,235.054,263.018,237.876,205750.0,2.8220000000000027,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933559122,664.4064648832955,863.7284043482841
200,205+755,2612607.695,1268712.681,234.804,262.761,237.89,205755.0,3.0859999999999843,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010222666,664.2256049565477,863.493286443512
201,205+760,2612610.178,1268708.342,234.554,262.802,237.89,205760.0,3.3359999999999843,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933790147,664.4064649139525,863.7284043881383
202,205+765,2612612.662,1268704.002,234.304,262.72,238.0,205765.0,3.695999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
203,205+770,2612615.145,1268699.662,234.054,262.806,238.0,205770.0,3.945999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005964142915556,664.2914417648942,863.5788742943625
204,205+775,2612617.629,1268695.323,233.804,262.806,238.0,205775.0,4.195999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
205,205+780,2612620.112,1268690.983,233.554,262.802,238.0,205780.0,4.445999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005964142684491,664.291441734232,863.5788742545016
206,205+785,2612622.596,1268686.644,233.304,262.755,238.0,205785.0,4.695999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886997128,664.3406395045188,863.6428313558745
207,205+790,2612625.079,1268682.304,233.054,262.68,238.0,205790.0,4.945999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
208,205+795,2612627.563,1268677.964,232.804,262.769,238.0,205795.0,5.195999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
209,205+800,2612630.046,1268673.625,232.554,262.88,238.0,205800.0,5.445999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933760943,664.4064649100771,863.7284043831003
210,205+805,2612632.53,1268669.285,232.304,262.791,238.0,205805.0,5.695999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
211,205+810,2612635.013,1268664.946,232.054,262.811,238.135,205810.0,6.080999999999989,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
212,205+815,2612637.497,1268660.606,231.804,262.811,238.135,205815.0,6.330999999999989,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886795287,664.3406394777345,863.6428313210549
213,205+820,2612639.98,1268656.266,231.554,262.4,238.135,205820.0,6.580999999999989,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005964143117366,664.2914417916744,863.5788743291768
214,205+825,2612642.464,1268651.927,231.304,262.804,238.143,205825.0,6.838999999999999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006334886795287,664.3406394777345,863.6428313210549
215,205+830,2612644.947,1268647.587,231.054,262.526,238.143,205830.0,7.088999999999999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933760943,664.4064649100771,863.7284043831003
216,205+835,2612647.431,1268643.247,230.804,262.553,238.143,205835.0,7.338999999999999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
217,205+840,2612649.914,1268638.908,230.554,262.34,238.143,205840.0,7.588999999999999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.006830933991968,664.406464940734,863.7284044229543
218,205+845,2612652.398,1268634.568,230.304,262.851,238.143,205845.0,7.838999999999999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC2,SCT,MC5,5.005468010020835,664.2256049297648,863.4932864086943
219,205+850,2612654.881,1268630.229,230.054,262.851,238.326,205850.0,8.271999999999991,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.006830933991968,664.406464940734,996.609697411101
220,205+855,2612657.365,1268625.889,229.804,262.979,238.326,205855.0,8.521999999999991,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.006334886795287,664.3406394777345,996.5109592166018
221,205+860,2612659.848,1268621.549,229.554,262.866,238.326,205860.0,8.771999999999991,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.0059641428863015,664.2914417610122,996.4371626415182
222,205+865,2612662.332,1268617.21,229.304,262.988,238.326,205865.0,9.021999999999991,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.006334886795287,664.3406394777345,996.5109592166018
223,205+870,2612664.815,1268612.87,229.054,262.899,238.326,205870.0,9.271999999999991,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.006830933991968,664.406464940734,996.609697411101
224,205+875,2612667.299,1268608.53,228.804,263.035,238.39,205875.0,9.585999999999984,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.005468010020835,664.2256049297648,996.3384073946472
225,205+880,2612669.782,1268604.191,228.554,262.964,238.39,205880.0,9.835999999999984,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.006830933760943,664.4064649100771,996.6096973651157
226,205+885,2612672.266,1268599.851,228.304,263.064,238.39,205885.0,10.085999999999984,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.005468010020835,664.2256049297648,996.3384073946472
227,205+890,2612674.749,1268595.512,228.054,263.064,238.529,205890.0,10.474999999999994,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.006830933991968,664.406464940734,996.609697411101
228,205+895,2612677.233,1268591.172,227.804,263.085,238.529,205895.0,10.724999999999994,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,4.119262798151164,546.6261733146594,819.939259971989
229,205+899.114,2612679.276,1268587.601,227.598,263.005,238.6,205899.114,11.001999999999981,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,0.8870721504395628,117.71447436332997,176.57171154499497
230,205+900,2612679.716,1268586.832,227.554,263.005,238.6,205900.0,11.045999999999992,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.005864660591242,664.2782404604577,996.4173606906866
231,205+905,2612682.2,1268582.493,227.306,263.038,238.6,205905.0,11.293999999999983,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.006136734125882,664.3143446185044,996.4715169277565
232,205+910,2612684.683,1268578.153,227.06,262.992,238.6,205910.0,11.539999999999992,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.00561944197148,664.2456999496153,996.368549924423
233,205+915,2612687.167,1268573.814,226.817,263.08,238.6,205915.0,11.782999999999987,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.0058935267107465,664.282070994516,996.423106491774
234,205+920,2612689.65,1268569.474,226.576,263.146,238.685,205920.0,12.109000000000009,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.006246098581043,664.3288572817044,996.4932859225565
235,205+925,2612692.134,1268565.134,226.338,263.158,238.685,205925.0,12.347000000000008,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.0047883073475194,664.1354083850158,996.2031125775237
236,205+930,2612694.617,1268560.795,226.102,263.09,238.685,205930.0,12.582999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.006057530357049,664.3038342783804,996.4557514175706
237,205+935,2612697.101,1268556.455,225.868,263.182,238.8,205935.0,12.932000000000016,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.004508967057852,664.0983399285769,996.1475098928654
238,205+940,2612699.584,1268552.116,225.638,263.033,238.8,205940.0,13.162000000000006,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.005826305372363,664.2731507229125,996.4097260843688
239,205+945,2612702.068,1268547.776,225.409,263.158,238.869,205945.0,13.460000000000008,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.00514874911471,664.1832390075219,996.2748585112829
240,205+950,2612704.551,1268543.436,225.184,263.049,238.869,205950.0,13.685000000000002,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.004733059830092,664.1280770394532,996.1921155591797
241,205+955,2612707.035,1268539.097,224.96,263.197,238.869,205955.0,13.908999999999992,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.004926473062771,664.1537429754297,996.2306144631445
242,205+960,2612709.518,1268534.757,224.74,263.2,238.869,205960.0,14.12899999999999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.004511764182684,664.0987111070422,996.1480666605632
243,205+965,2612712.002,1268530.418,224.521,263.257,238.869,205965.0,14.348000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.004709182436532,664.1249085093277,996.1873627639916
244,205+970,2612714.485,1268526.078,224.306,263.189,239.0,205970.0,14.693999999999988,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.005162534981145,664.1850683919979,996.2776025879969
245,205+975,2612716.969,1268521.738,224.092,263.227,239.08,205975.0,14.988,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003629682474708,663.9816588643937,995.9724882965905
246,205+980,2612719.452,1268517.399,223.882,263.077,239.08,205980.0,15.198000000000008,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.004951248671548,664.1570306987144,996.2355460480716
247,205+985,2612721.936,1268513.059,223.673,263.122,239.08,205985.0,15.40700000000001,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.004289559841995,664.0692245910327,996.1038368865491
248,205+990,2612724.419,1268508.719,223.468,263.124,239.08,205990.0,15.612000000000023,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003877796255957,664.0145835631655,996.0218753447482
249,205+995,2612726.903,1268504.38,223.264,263.261,239.106,205995.0,15.841999999999985,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.004087229329999,664.0423753320907,996.0635629981361
250,206+000,2612729.386,1268500.04,223.064,263.261,239.106,206000.0,16.042,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003676448590254,663.9878647279266,995.98179709189
251,206+005,2612731.87,1268495.701,222.865,263.225,239.106,206005.0,16.240999999999985,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003889886752464,664.016187972052,996.024281958078
252,206+010,2612734.353,1268491.361,222.67,263.193,239.106,206010.0,16.436000000000007,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.00434731001611,664.0768880391377,996.1153320587065
253,206+015,2612736.837,1268487.021,222.476,263.183,239.2,206015.0,16.72399999999999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.002830198931595,663.8755673982226,995.8133510973339
254,206+020,2612739.32,1268482.682,222.286,263.162,239.2,206020.0,16.913999999999987,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.004155972946775,664.0514976100369,996.0772464150554
255,206+025,2612741.804,1268478.342,222.097,263.342,239.2,206025.0,17.10299999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003510167746597,663.9657992599734,995.9486988899602
256,206+030,2612744.287,1268474.002,221.912,263.283,239.2,206030.0,17.287999999999982,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003102337767716,663.9116802217759,995.8675203326638
257,206+035,2612746.771,1268469.663,221.728,263.301,239.2,206035.0,17.47199999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003327792454097,663.9415980586585,995.9123970879878
258,206+040,2612749.254,1268465.323,221.548,263.301,239.195,206040.0,17.64699999999999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.002885267509478,663.8828749985076,995.8243124977614
259,206+045,2612751.738,1268460.984,221.37,263.587,239.195,206045.0,17.82499999999999,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003185485142799,663.9227138784494,995.884070817674
260,206+050,2612754.221,1268456.644,221.194,263.333,239.195,206050.0,18.001000000000005,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003577220507233,663.9746971613098,995.9620457419646
261,206+055,2612756.705,1268452.304,221.021,263.312,239.195,206055.0,18.174000000000007,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.002144639986128,663.7845937261591,995.6768905892386
262,206+060,2612759.188,1268447.965,220.85,263.288,239.216,206060.0,18.366000000000014,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003406839271166,663.9520875712838,995.9281313569256
263,206+065,2612761.672,1268443.625,220.682,262.894,239.227,206065.0,18.545000000000016,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.001976209393837,663.7622429865621,995.6433644798432
264,206+070,2612764.155,1268439.286,220.516,263.292,239.227,206070.0,18.711000000000013,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.003241449458429,663.9301403431334,995.8952105147001
265,206+075,2612766.639,1268434.946,220.353,262.867,239.227,206075.0,18.873999999999995,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.002680281685463,663.8556733796609,995.7835100694913
266,206+080,2612769.122,1268430.606,220.192,262.867,239.227,206080.0,19.034999999999997,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.002213610008701,663.7937460481545,995.6906190722318
267,206+085,2612771.606,1268426.267,220.034,262.854,239.227,206085.0,19.193000000000012,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.002521864096603,663.8346513656192,995.7519770484287
268,206+090,2612774.089,1268421.927,219.878,262.853,239.222,206090.0,19.344000000000023,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.00205817617537,663.7731199784715,995.6596799677072
269,206+095,2612776.573,1268417.588,219.725,262.9,239.222,206095.0,19.497000000000014,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.002338353286846,663.8102994811644,995.7154492217467
270,206+100,2612779.056,1268413.248,219.575,262.93,239.271,206100.0,19.695999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.0028049132019845,663.8722119819033,995.808317972855
271,206+105,2612781.54,1268408.908,219.426,263.3,239.271,206105.0,19.845,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.001323325017334,663.6756052298002,995.5134078447004
272,206+110,2612784.023,1268404.569,219.281,262.83,239.271,206110.0,19.98999999999998,111b,UEX,TBM,TBM1,132.7,TBM section,m3,BC3,SCT,MC3,5.002629808366587,663.848975570246,995.773463355369
